wavelength,intensity,image
760.271186440678,58.66803278688525,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm_MIP_seg.npy__mean_intensity_2
763.6101694915254,50.75,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm_MIP_seg.npy__mean_intensity_2
766.9491525423729,44.532786885245905,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm_MIP_seg.npy__mean_intensity_2
770.2881355932203,39.557377049180324,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm_MIP_seg.npy__mean_intensity_2
773.6271186440678,29.30327868852459,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm_MIP_seg.npy__mean_intensity_2
776.9661016949153,22.15573770491803,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm_MIP_seg.npy__mean_intensity_2
780.3050847457628,17.901639344262296,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm_MIP_seg.npy__mean_intensity_2
783.6440677966102,13.434426229508198,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm_MIP_seg.npy__mean_intensity_2
786.9830508474577,9.975409836065573,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm_MIP_seg.npy__mean_intensity_2
790.3220338983051,7.569672131147541,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm_MIP_seg.npy__mean_intensity_2
793.6610169491526,6.327868852459017,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm_MIP_seg.npy__mean_intensity_2
797.0,5.610655737704918,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm_MIP_seg.npy__mean_intensity_2
600.0,0.0,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm_MIP_seg.npy__mean_intensity_3
603.3389830508474,0.0,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm_MIP_seg.npy__mean_intensity_3
606.6779661016949,0.016,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm_MIP_seg.npy__mean_intensity_3
610.0169491525423,0.016,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm_MIP_seg.npy__mean_intensity_3
613.3559322033898,0.008,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm_MIP_seg.npy__mean_intensity_3
616.6949152542372,0.008,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm_MIP_seg.npy__mean_intensity_3
620.0338983050848,0.008,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm_MIP_seg.npy__mean_intensity_3
623.3728813559322,0.016,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm_MIP_seg.npy__mean_intensity_3
626.7118644067797,0.008,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm_MIP_seg.npy__mean_intensity_3
630.0508474576271,0.008,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm_MIP_seg.npy__mean_intensity_3
633.3898305084746,0.0,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm_MIP_seg.npy__mean_intensity_3
636.728813559322,0.016,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm_MIP_seg.npy__mean_intensity_3
